token_idx,phase,layer,k_required,k_hit,k_miss,ssd_read_us,h2d_us,compute_us,stall_us,cache_resident_experts,predictor
744,prefill,7,64,56,8,11642,3192,0,14834,96,eamc
744,prefill,8,64,51,13,10192,5025,0,15217,96,eamc
744,prefill,9,64,56,8,16163,3288,0,19451,96,eamc
744,prefill,10,64,50,14,8227,5423,0,13650,96,eamc
744,prefill,11,64,51,13,11913,5067,0,16980,96,eamc
744,prefill,12,64,52,12,13963,4719,0,18682,96,eamc
744,prefill,13,64,53,11,6271,4249,0,10520,96,eamc
744,prefill,14,64,56,8,12169,3509,0,15678,96,eamc
744,prefill,15,64,59,5,4559,1919,0,6478,96,eamc
744,prefill,16,64,51,13,8545,4985,0,13530,96,eamc
744,prefill,17,64,51,13,6960,4983,0,11943,96,eamc
744,prefill,18,64,54,10,7939,3844,0,11783,96,eamc
744,prefill,19,64,55,9,4139,3438,0,7577,96,eamc
744,prefill,20,64,53,11,2802,4189,0,6991,96,eamc
744,prefill,21,64,54,10,10161,3873,0,14034,96,eamc
744,prefill,22,64,48,16,9950,6197,0,16147,96,eamc
744,prefill,23,64,48,16,10132,6164,0,16296,96,eamc
744,prefill,24,64,47,17,6350,6575,0,12925,96,eamc
744,prefill,25,64,51,13,5303,4982,0,10285,96,eamc
744,prefill,26,64,55,9,4276,3448,0,7724,96,eamc
744,prefill,27,64,57,7,5877,2693,0,8570,96,eamc
744,prefill,28,64,55,9,8028,3911,0,11939,96,eamc
744,prefill,29,64,53,11,8665,4949,0,13614,96,eamc
744,prefill,30,64,55,9,2415,4036,0,6451,96,eamc
744,prefill,31,64,59,5,5142,2248,0,7390,96,eamc
744,prefill,32,64,57,7,3834,3118,0,6952,96,eamc
744,prefill,33,64,54,10,13930,4497,0,18427,96,eamc
744,prefill,34,64,56,8,7354,3593,0,10947,96,eamc
744,prefill,35,64,54,10,7250,4491,0,11741,96,eamc
744,prefill,36,64,58,6,7642,2721,0,10363,96,eamc
744,prefill,37,64,57,7,4357,3194,0,7551,96,eamc
744,prefill,38,64,59,5,6289,2246,0,8535,96,eamc
744,prefill,39,64,58,6,2105,2751,0,4856,96,eamc
752,prefill,0,64,34,30,10181,11671,0,21852,96,eamc
752,prefill,1,64,32,32,11010,12203,0,23213,96,eamc
752,prefill,2,64,32,32,10034,12216,0,22250,96,eamc
752,prefill,3,64,41,23,7876,8771,0,16647,96,eamc
752,prefill,4,64,40,24,8405,9164,0,17569,96,eamc
752,prefill,5,64,37,27,12941,10645,0,23586,96,eamc
752,prefill,6,64,37,27,16125,10349,0,26474,96,eamc
752,prefill,7,64,40,24,18838,9437,0,28275,96,eamc
752,prefill,8,64,42,22,24624,8540,0,33164,96,eamc
752,prefill,9,64,46,18,16794,7050,0,23844,96,eamc
752,prefill,10,64,37,27,13908,10863,0,24771,96,eamc
752,prefill,11,64,43,21,17856,8062,0,25918,96,eamc
752,prefill,12,64,49,15,14899,5841,0,20740,96,eamc
752,prefill,13,64,45,19,8319,7572,0,15891,96,eamc
752,prefill,14,64,48,16,8892,6263,0,15155,96,eamc
752,prefill,15,64,41,23,18388,9029,0,27417,96,eamc
752,prefill,16,64,41,23,15823,9058,0,24881,96,eamc
752,prefill,17,64,45,19,10127,7359,0,17486,96,eamc
752,prefill,18,64,49,15,5663,5805,0,11468,96,eamc
752,prefill,19,64,46,18,12191,6962,0,19153,96,eamc
752,prefill,20,64,46,18,10391,6966,0,17357,96,eamc
752,prefill,21,64,51,13,5727,4989,0,10716,96,eamc
752,prefill,22,64,39,25,12531,9587,0,22118,96,eamc
752,prefill,23,64,50,14,3716,5348,0,9064,96,eamc
752,prefill,24,64,42,22,9494,8419,0,17913,96,eamc
752,prefill,25,64,45,19,19106,7429,0,26535,96,eamc
752,prefill,26,64,51,13,6132,5097,0,11229,96,eamc
752,prefill,27,64,55,9,2363,3521,0,5884,96,eamc
752,prefill,28,64,53,11,4747,4749,0,9496,96,eamc
752,prefill,29,64,49,15,5977,6960,0,12937,96,eamc
752,prefill,30,64,51,13,6251,5787,0,12038,96,eamc
752,prefill,31,64,59,5,4935,2237,0,7172,96,eamc
752,prefill,32,64,53,11,4984,4918,0,9902,96,eamc
752,prefill,33,64,54,10,10322,4446,0,14768,96,eamc
752,prefill,34,64,54,10,4861,4417,0,9278,96,eamc
752,prefill,35,64,56,8,5756,3548,0,9304,96,eamc
752,prefill,36,64,58,6,1576,2676,0,4252,96,eamc
752,prefill,37,64,58,6,10175,2743,0,12918,96,eamc
752,prefill,38,64,58,6,4458,2719,0,7177,96,eamc
752,prefill,39,64,58,6,4795,2861,0,7656,96,eamc
760,prefill,0,64,29,35,12868,13845,0,26713,96,eamc
760,prefill,1,64,38,26,9060,10045,0,19105,96,eamc
760,prefill,2,64,35,29,10441,11149,0,21590,96,eamc
760,prefill,3,64,36,28,16498,10691,0,27189,96,eamc
760,prefill,4,64,42,22,11261,8527,0,19788,96,eamc
760,prefill,5,64,34,30,20438,11581,0,32019,96,eamc
760,prefill,6,64,44,20,18540,7744,0,26284,96,eamc
760,prefill,7,64,43,21,7753,8059,0,15812,96,eamc
760,prefill,8,64,44,20,16512,7694,0,24206,96,eamc
760,prefill,9,64,44,20,9318,7669,0,16987,96,eamc
760,prefill,10,64,33,31,16887,12220,0,29107,96,eamc
760,prefill,11,64,42,22,13876,8445,0,22321,96,eamc
760,prefill,12,64,47,17,11059,6546,0,17605,96,eamc
760,prefill,13,64,43,21,14461,8136,0,22597,96,eamc
760,prefill,14,64,42,22,16644,8564,0,25208,96,eamc
760,prefill,15,64,36,28,22820,10828,0,33648,96,eamc
760,prefill,16,64,43,21,8505,8093,0,16598,96,eamc
760,prefill,17,64,36,28,24407,11000,0,35407,96,eamc
760,prefill,18,64,39,25,21129,9737,0,30866,96,eamc
760,prefill,19,64,38,26,25608,10048,0,35656,96,eamc
760,prefill,20,64,41,23,21623,9053,0,30676,96,eamc
760,prefill,21,64,42,22,20619,8603,0,29222,96,eamc
760,prefill,22,64,40,24,15285,9333,0,24618,96,eamc
760,prefill,23,64,43,21,16653,8067,0,24720,96,eamc
760,prefill,24,64,40,24,20372,9225,0,29597,96,eamc
760,prefill,25,64,42,22,13302,8437,0,21739,96,eamc
760,prefill,26,64,44,20,16723,7728,0,24451,96,eamc
760,prefill,27,64,42,22,25366,8686,0,34052,96,eamc
760,prefill,28,64,47,17,15535,7410,0,22945,96,eamc
760,prefill,29,64,44,20,16114,9031,0,25145,96,eamc
760,prefill,30,64,49,15,10585,6756,0,17341,96,eamc
760,prefill,31,64,50,14,17245,6306,0,23551,96,eamc
760,prefill,32,64,49,15,14694,6813,0,21507,96,eamc
760,prefill,33,64,48,16,13764,7330,0,21094,96,eamc
760,prefill,34,64,48,16,16613,7342,0,23955,96,eamc
760,prefill,35,64,48,16,16290,7170,0,23460,96,eamc
760,prefill,36,64,57,7,7492,3080,0,10572,96,eamc
760,prefill,37,64,49,15,21891,6783,0,28674,96,eamc
760,prefill,38,64,53,11,9371,4972,0,14343,96,eamc
760,prefill,39,64,48,16,19701,7178,0,26879,96,eamc
768,prefill,0,64,28,36,9976,13970,0,23946,96,eamc
768,prefill,1,64,42,22,12456,8419,0,20875,96,eamc
768,prefill,2,64,28,36,11516,13742,0,25258,96,eamc
768,prefill,3,64,43,21,14499,8386,0,22885,96,eamc
768,prefill,4,64,47,17,16284,6750,0,23034,96,eamc
768,prefill,5,64,44,20,15065,7755,0,22820,96,eamc
768,prefill,6,64,46,18,13017,6974,0,19991,96,eamc
768,prefill,7,64,50,14,14138,5604,0,19742,96,eamc
768,prefill,8,64,46,18,20061,7310,0,27371,96,eamc
768,prefill,9,64,53,11,7351,4418,0,11769,96,eamc
768,prefill,10,64,40,24,31361,9630,0,40991,96,eamc
768,prefill,11,64,46,18,21658,7577,0,29235,96,eamc
768,prefill,12,64,43,21,21170,8372,0,29542,96,eamc
768,prefill,13,64,49,15,14993,5870,0,20863,96,eamc
768,prefill,14,64,50,14,17777,5569,0,23346,96,eamc
768,prefill,15,64,43,21,19874,8544,0,28418,96,eamc
768,prefill,16,64,48,16,18306,6421,0,24727,96,eamc
768,prefill,17,64,46,18,18299,7426,0,25725,96,eamc
768,prefill,18,64,53,11,8044,4228,0,12272,96,eamc
768,prefill,19,64,46,18,19661,7368,0,27029,96,eamc
768,prefill,20,64,47,17,16986,6848,0,23834,96,eamc
768,prefill,21,64,50,14,9531,5671,0,15202,96,eamc
768,prefill,22,64,47,17,8414,6545,0,14959,96,eamc
768,prefill,23,64,55,9,6947,3767,0,10714,96,eamc
768,prefill,24,64,38,26,28128,10234,0,38362,96,eamc
768,prefill,25,64,44,20,16127,7764,0,23891,96,eamc
768,prefill,26,64,50,14,11320,5448,0,16768,96,eamc
768,prefill,27,64,52,12,9743,4872,0,14615,96,eamc
768,prefill,28,64,53,11,11388,4989,0,16377,96,eamc
768,prefill,29,64,51,13,10720,5931,0,16651,96,eamc
768,prefill,30,64,53,11,12916,5081,0,17997,96,eamc
768,prefill,31,64,54,10,15504,5106,0,20610,96,eamc
768,prefill,32,64,57,7,1950,3117,0,5067,96,eamc
768,prefill,33,64,55,9,13461,4228,0,17689,96,eamc
768,prefill,34,64,52,12,13164,5426,0,18590,96,eamc
768,prefill,35,64,54,10,8280,4492,0,12772,96,eamc
768,prefill,36,64,60,4,1495,1816,0,3311,96,eamc
768,prefill,37,64,58,6,8910,2811,0,11721,96,eamc
768,prefill,38,64,61,3,2600,1376,0,3976,96,eamc
768,prefill,39,64,59,5,3389,2218,0,5607,96,eamc
776,prefill,0,64,30,34,21069,13773,0,34842,96,eamc
776,prefill,1,64,32,32,34786,12583,0,47369,96,eamc
776,prefill,2,64,31,33,10801,12634,0,23435,96,eamc
776,prefill,3,64,44,20,10243,7819,0,18062,96,eamc
776,prefill,4,64,43,21,12136,8263,0,20399,96,eamc
776,prefill,5,64,38,26,24305,10309,0,34614,96,eamc
776,prefill,6,64,29,35,40474,13855,0,54329,96,eamc
776,prefill,7,64,41,23,19001,9398,0,28399,96,eamc
776,prefill,8,64,49,15,14874,5923,0,20797,96,eamc
776,prefill,9,64,47,17,15884,6769,0,22653,96,eamc
776,prefill,10,64,42,22,14414,8560,0,22974,96,eamc
776,prefill,11,64,43,21,26593,8764,0,35357,96,eamc
776,prefill,12,64,43,21,18556,8363,0,26919,96,eamc
776,prefill,13,64,47,17,17155,6572,0,23727,96,eamc
776,prefill,14,64,51,13,13843,5085,0,18928,96,eamc
776,prefill,15,64,49,15,17374,6007,0,23381,96,eamc
776,prefill,16,64,53,11,11125,4538,0,15663,96,eamc
776,prefill,17,64,45,19,15461,7606,0,23067,96,eamc
776,prefill,18,64,46,18,15411,7095,0,22506,96,eamc
776,prefill,19,64,52,12,13108,4727,0,17835,96,eamc
776,prefill,20,64,45,19,22780,7730,0,30510,96,eamc
776,prefill,21,64,46,18,18483,6978,0,25461,96,eamc
776,prefill,22,64,38,26,21333,10148,0,31481,96,eamc
776,prefill,23,64,49,15,13547,5999,0,19546,96,eamc
776,prefill,24,64,44,20,11813,7972,0,19785,96,eamc
776,prefill,25,64,45,19,17508,7833,0,25341,96,eamc
776,prefill,26,64,47,17,10983,6556,0,17539,96,eamc
776,prefill,27,64,48,16,14726,6499,0,21225,96,eamc
776,prefill,28,64,52,12,14144,5386,0,19530,96,eamc
776,prefill,29,64,54,10,5293,4705,0,9998,96,eamc
776,prefill,30,64,51,13,6500,5919,0,12419,96,eamc
776,prefill,31,64,57,7,9009,3352,0,12361,96,eamc
776,prefill,32,64,52,12,12364,5467,0,17831,96,eamc
776,prefill,33,64,48,16,20500,7249,0,27749,96,eamc
776,prefill,34,64,51,13,11544,5864,0,17408,96,eamc
776,prefill,35,64,52,12,17921,5699,0,23620,96,eamc
776,prefill,36,64,55,9,4646,4043,0,8689,96,eamc
776,prefill,37,64,57,7,9115,3212,0,12327,96,eamc
776,prefill,38,64,54,10,8646,4515,0,13161,96,eamc
776,prefill,39,64,54,10,7535,4492,0,12027,96,eamc
784,prefill,0,64,33,31,14359,12349,0,26708,96,eamc
784,prefill,1,64,32,32,35975,12413,0,48388,96,eamc
784,prefill,2,64,32,32,12454,12244,0,24698,96,eamc
784,prefill,3,64,44,20,7675,7647,0,15322,96,eamc
784,prefill,4,64,48,16,7709,6175,0,13884,96,eamc
784,prefill,5,64,49,15,8250,5735,0,13985,96,eamc
784,prefill,6,64,44,20,22897,7816,0,30713,96,eamc
784,prefill,7,64,50,14,17422,5513,0,22935,96,eamc
784,prefill,8,64,52,12,14622,4709,0,19331,96,eamc
784,prefill,9,64,50,14,26582,5643,0,32225,96,eamc
784,prefill,10,64,48,16,15452,6311,0,21763,96,eamc
784,prefill,11,64,44,20,13956,7823,0,21779,96,eamc
784,prefill,12,64,49,15,8738,5790,0,14528,96,eamc
784,prefill,13,64,45,19,7926,7281,0,15207,96,eamc
784,prefill,14,64,47,17,11838,6519,0,18357,96,eamc
784,prefill,15,64,50,14,8369,5420,0,13789,96,eamc
784,prefill,16,64,47,17,10298,6619,0,16917,96,eamc
784,prefill,17,64,47,17,17047,6607,0,23654,96,eamc
784,prefill,18,64,52,12,4883,4583,0,9466,96,eamc
784,prefill,19,64,54,10,6679,3824,0,10503,96,eamc
784,prefill,20,64,44,20,12585,7828,0,20413,96,eamc
784,prefill,21,64,49,15,8264,5784,0,14048,96,eamc
784,prefill,22,64,46,18,13037,7050,0,20087,96,eamc
784,prefill,23,64,55,9,7338,3554,0,10892,96,eamc
784,prefill,24,64,50,14,10993,5512,0,16505,96,eamc
784,prefill,25,64,47,17,8603,6490,0,15093,96,eamc
784,prefill,26,64,51,13,12150,5020,0,17170,96,eamc
784,prefill,27,64,53,11,9073,4282,0,13355,96,eamc
784,prefill,28,64,58,6,3177,2554,0,5731,96,eamc
784,prefill,29,64,56,8,2124,3563,0,5687,96,eamc
784,prefill,30,64,53,11,7305,4908,0,12213,96,eamc
784,prefill,31,64,60,4,6717,1816,0,8533,96,eamc
784,prefill,32,64,56,8,2415,3568,0,5983,96,eamc
784,prefill,33,64,56,8,7286,3565,0,10851,96,eamc
784,prefill,34,64,55,9,7864,4077,0,11941,96,eamc
784,prefill,35,64,51,13,3652,5837,0,9489,96,eamc
784,prefill,36,64,60,4,3297,1786,0,5083,96,eamc
784,prefill,37,64,57,7,7682,3139,0,10821,96,eamc
784,prefill,38,64,59,5,3548,2218,0,5766,96,eamc
784,prefill,39,64,55,9,4500,4010,0,8510,96,eamc
792,prefill,0,64,42,22,10393,8628,0,19021,96,eamc
792,prefill,1,64,27,37,23876,14218,0,38094,96,eamc
792,prefill,2,64,27,37,12323,14198,0,26521,96,eamc
792,prefill,3,64,36,28,20596,10985,0,31581,96,eamc
792,prefill,4,64,47,17,6826,6546,0,13372,96,eamc
792,prefill,5,64,41,23,19789,8787,0,28576,96,eamc
792,prefill,6,64,42,22,12358,8452,0,20810,96,eamc
792,prefill,7,64,43,21,20587,8128,0,28715,96,eamc
792,prefill,8,64,45,19,14501,7290,0,21791,96,eamc
792,prefill,9,64,50,14,17876,5460,0,23336,96,eamc
792,prefill,10,64,43,21,18749,8135,0,26884,96,eamc
792,prefill,11,64,45,19,17828,7602,0,25430,96,eamc
792,prefill,12,64,45,19,16124,7505,0,23629,96,eamc
792,prefill,13,64,50,14,9065,5392,0,14457,96,eamc
792,prefill,14,64,53,11,13547,4273,0,17820,96,eamc
792,prefill,15,64,54,10,7607,3876,0,11483,96,eamc
792,prefill,16,64,48,16,9831,6175,0,16006,96,eamc
792,prefill,17,64,51,13,9623,5002,0,14625,96,eamc
792,prefill,18,64,48,16,11306,6119,0,17425,96,eamc
792,prefill,19,64,51,13,11176,5022,0,16198,96,eamc
792,prefill,20,64,42,22,18625,8679,0,27304,96,eamc
792,prefill,21,64,51,13,7528,5024,0,12552,96,eamc
792,prefill,22,64,47,17,7952,6497,0,14449,96,eamc
792,prefill,23,64,54,10,8675,3855,0,12530,96,eamc
792,prefill,24,64,47,17,6404,6507,0,12911,96,eamc
792,prefill,25,64,47,17,10557,6582,0,17139,96,eamc
792,prefill,26,64,56,8,3865,3059,0,6924,96,eamc
792,prefill,27,64,55,9,9526,3493,0,13019,96,eamc
792,prefill,28,64,53,11,5207,4836,0,10043,96,eamc
792,prefill,29,64,53,11,13839,5026,0,18865,96,eamc
792,prefill,30,64,57,7,6400,3145,0,9545,96,eamc
792,prefill,31,64,55,9,8455,3997,0,12452,96,eamc
792,prefill,32,64,61,3,2649,1343,0,3992,96,eamc
792,prefill,33,64,58,6,4543,2654,0,7197,96,eamc
792,prefill,34,64,60,4,3404,1754,0,5158,96,eamc
792,prefill,35,64,58,6,12913,2735,0,15648,96,eamc
792,prefill,36,64,60,4,2800,1746,0,4546,96,eamc
792,prefill,37,64,61,3,2814,1328,0,4142,96,eamc
792,prefill,38,64,60,4,963,1786,0,2749,96,eamc
792,prefill,39,64,60,4,6303,1821,0,8124,96,eamc
800,prefill,0,64,41,23,11106,9143,0,20249,96,eamc
800,prefill,1,64,29,35,20924,13664,0,34588,96,eamc
800,prefill,2,64,36,28,10668,10756,0,21424,96,eamc
800,prefill,3,64,31,33,17040,12842,0,29882,96,eamc
800,prefill,4,64,51,13,6021,4992,0,11013,96,eamc
800,prefill,5,64,46,18,15440,6906,0,22346,96,eamc
800,prefill,6,64,45,19,11801,7444,0,19245,96,eamc
800,prefill,7,64,51,13,8562,5006,0,13568,96,eamc
800,prefill,8,64,51,13,9551,5022,0,14573,96,eamc
800,prefill,9,64,54,10,12285,3839,0,16124,96,eamc
800,prefill,10,64,46,18,8083,6915,0,14998,96,eamc
800,prefill,11,64,45,19,13763,7635,0,21398,96,eamc
800,prefill,12,64,52,12,5009,4639,0,9648,96,eamc
800,prefill,13,64,50,14,9136,5361,0,14497,96,eamc
800,prefill,14,64,54,10,7977,3836,0,11813,96,eamc
800,prefill,15,64,51,13,5315,4963,0,10278,96,eamc
800,prefill,16,64,54,10,2549,3912,0,6461,96,eamc
800,prefill,17,64,51,13,9380,4988,0,14368,96,eamc
800,prefill,18,64,52,12,13417,4610,0,18027,96,eamc
800,prefill,19,64,56,8,12918,3101,0,16019,96,eamc
800,prefill,20,64,45,19,11260,7644,0,18904,96,eamc
800,prefill,21,64,53,11,10809,4245,0,15054,96,eamc
800,prefill,22,64,48,16,13011,6145,0,19156,96,eamc
800,prefill,23,64,52,12,11085,4673,0,15758,96,eamc
800,prefill,24,64,50,14,12117,5478,0,17595,96,eamc
800,prefill,25,64,50,14,7812,5336,0,13148,96,eamc
800,prefill,26,64,50,14,18413,5478,0,23891,96,eamc
800,prefill,27,64,53,11,19762,4394,0,24156,96,eamc
800,prefill,28,64,59,5,2952,2155,0,5107,96,eamc
800,prefill,29,64,55,9,9576,4071,0,13647,96,eamc
800,prefill,30,64,55,9,16539,4127,0,20666,96,eamc
800,prefill,31,64,54,10,20924,4506,0,25430,96,eamc
800,prefill,32,64,56,8,9375,3608,0,12983,96,eamc
800,prefill,33,64,59,5,10454,2306,0,12760,96,eamc
800,prefill,34,64,60,4,1135,1751,0,2886,96,eamc
800,prefill,35,64,56,8,5503,3586,0,9089,96,eamc
800,prefill,36,64,54,10,6920,4457,0,11377,96,eamc
800,prefill,37,64,57,7,6440,3137,0,9577,96,eamc
800,prefill,38,64,57,7,7915,3257,0,11172,96,eamc
800,prefill,39,64,60,4,3414,1786,0,5200,96,eamc
808,prefill,0,64,46,18,9600,7092,0,16692,96,eamc
808,prefill,1,64,34,30,21339,12134,0,33473,96,eamc
808,prefill,2,64,40,24,8624,9245,0,17869,96,eamc
808,prefill,3,64,38,26,12852,9917,0,22769,96,eamc
808,prefill,4,64,50,14,7689,5440,0,13129,96,eamc
808,prefill,5,64,49,15,8851,5727,0,14578,96,eamc
808,prefill,6,64,44,20,9508,7642,0,17150,96,eamc
808,prefill,7,64,50,14,7533,5377,0,12910,96,eamc
808,prefill,8,64,52,12,7935,4584,0,12519,96,eamc
808,prefill,9,64,54,10,11322,3836,0,15158,96,eamc
808,prefill,10,64,46,18,21329,7016,0,28345,96,eamc
808,prefill,11,64,55,9,4696,3514,0,8210,96,eamc
808,prefill,12,64,51,13,5121,5071,0,10192,96,eamc
808,prefill,13,64,52,12,8369,4731,0,13100,96,eamc
808,prefill,14,64,53,11,10818,4296,0,15114,96,eamc
808,prefill,15,64,56,8,7732,3225,0,10957,96,eamc
808,prefill,16,64,47,17,14257,6602,0,20859,96,eamc
808,prefill,17,64,48,16,10612,6227,0,16839,96,eamc
808,prefill,18,64,48,16,11283,6157,0,17440,96,eamc
808,prefill,19,64,49,15,7186,6040,0,13226,96,eamc
808,prefill,20,64,52,12,8752,4595,0,13347,96,eamc
808,prefill,21,64,51,13,9471,5039,0,14510,96,eamc
808,prefill,22,64,44,20,18552,7836,0,26388,96,eamc
808,prefill,23,64,49,15,13525,5770,0,19295,96,eamc
808,prefill,24,64,50,14,6811,5354,0,12165,96,eamc
808,prefill,25,64,49,15,8273,5829,0,14102,96,eamc
808,prefill,26,64,55,9,4463,3436,0,7899,96,eamc
808,prefill,27,64,52,12,11577,4681,0,16258,96,eamc
808,prefill,28,64,51,13,3301,5570,0,8871,96,eamc
808,prefill,29,64,51,13,7294,5816,0,13110,96,eamc
808,prefill,30,64,52,12,7602,5352,0,12954,96,eamc
808,prefill,31,64,58,6,7514,2674,0,10188,96,eamc
808,prefill,32,64,55,9,5850,4023,0,9873,96,eamc
808,prefill,33,64,57,7,11366,3154,0,14520,96,eamc
808,prefill,34,64,58,6,3893,2639,0,6532,96,eamc
808,prefill,35,64,56,8,12525,3589,0,16114,96,eamc
808,prefill,36,64,55,9,8926,4057,0,12983,96,eamc
808,prefill,37,64,59,5,7944,2242,0,10186,96,eamc
808,prefill,38,64,58,6,5248,2657,0,7905,96,eamc
808,prefill,39,64,59,5,5668,2205,0,7873,96,eamc
816,prefill,0,64,37,27,9788,10525,0,20313,96,eamc
816,prefill,1,64,32,32,16044,12252,0,28296,96,eamc
816,prefill,2,64,30,34,12887,12958,0,25845,96,eamc
816,prefill,3,64,39,25,12411,9557,0,21968,96,eamc
816,prefill,4,64,49,15,7946,5811,0,13757,96,eamc
816,prefill,5,64,43,21,10280,8016,0,18296,96,eamc
816,prefill,6,64,43,21,15887,8150,0,24037,96,eamc
816,prefill,7,64,48,16,8482,6122,0,14604,96,eamc
816,prefill,8,64,44,20,18905,7788,0,26693,96,eamc
816,prefill,9,64,53,11,2919,4186,0,7105,96,eamc
816,prefill,10,64,50,14,12521,5356,0,17877,96,eamc
816,prefill,11,64,48,16,12532,6155,0,18687,96,eamc
816,prefill,12,64,49,15,12044,5791,0,17835,96,eamc
816,prefill,13,64,51,13,10376,5054,0,15430,96,eamc
816,prefill,14,64,53,11,7358,4213,0,11571,96,eamc
816,prefill,15,64,53,11,11048,4305,0,15353,96,eamc
816,prefill,16,64,51,13,7019,4975,0,11994,96,eamc
816,prefill,17,64,48,16,8077,6122,0,14199,96,eamc
816,prefill,18,64,50,14,7358,5348,0,12706,96,eamc
816,prefill,19,64,55,9,6012,3453,0,9465,96,eamc
816,prefill,20,64,47,17,10460,6679,0,17139,96,eamc
816,prefill,21,64,54,10,13862,3936,0,17798,96,eamc
816,prefill,22,64,48,16,9276,6363,0,15639,96,eamc
816,prefill,23,64,53,11,10818,4218,0,15036,96,eamc
816,prefill,24,64,51,13,5189,4993,0,10182,96,eamc
816,prefill,25,64,55,9,6185,3531,0,9716,96,eamc
816,prefill,26,64,52,12,10537,4637,0,15174,96,eamc
816,prefill,27,64,51,13,16826,5041,0,21867,96,eamc
816,prefill,28,64,55,9,6184,3917,0,10101,96,eamc
816,prefill,29,64,52,12,11315,5449,0,16764,96,eamc
816,prefill,30,64,53,11,4793,4913,0,9706,96,eamc
816,prefill,31,64,60,4,4541,1790,0,6331,96,eamc
816,prefill,32,64,58,6,2887,2679,0,5566,96,eamc
816,prefill,33,64,59,5,6785,2237,0,9022,96,eamc
816,prefill,34,64,58,6,5531,2683,0,8214,96,eamc
816,prefill,35,64,58,6,8646,2705,0,11351,96,eamc
816,prefill,36,64,61,3,4965,1345,0,6310,96,eamc
816,prefill,37,64,59,5,3462,2196,0,5658,96,eamc
816,prefill,38,64,62,2,528,873,0,1401,96,eamc
816,prefill,39,64,58,6,6239,2688,0,8927,96,eamc
824,prefill,0,64,38,26,14306,10258,0,24564,96,eamc
824,prefill,1,64,28,36,12594,14041,0,26635,96,eamc
824,prefill,2,64,24,40,23773,15472,0,39245,96,eamc
824,prefill,3,64,27,37,29733,14236,0,43969,96,eamc
824,prefill,4,64,30,34,28146,13148,0,41294,96,eamc
824,prefill,5,64,43,21,5419,8115,0,13534,96,eamc
824,prefill,6,64,44,20,14102,7808,0,21910,96,eamc
824,prefill,7,64,50,14,3457,5334,0,8791,96,eamc
824,prefill,8,64,49,15,13697,5767,0,19464,96,eamc
824,prefill,9,64,52,12,18145,4765,0,22910,96,eamc
824,prefill,10,64,43,21,21014,8244,0,29258,96,eamc
824,prefill,11,64,48,16,11130,6241,0,17371,96,eamc
824,prefill,12,64,47,17,17476,6626,0,24102,96,eamc
824,prefill,13,64,46,18,9555,7044,0,16599,96,eamc
824,prefill,14,64,51,13,12783,5069,0,17852,96,eamc
824,prefill,15,64,46,18,13722,7178,0,20900,96,eamc
824,prefill,16,64,45,19,12763,7321,0,20084,96,eamc
824,prefill,17,64,46,18,9815,6877,0,16692,96,eamc
824,prefill,18,64,46,18,14232,7003,0,21235,96,eamc
824,prefill,19,64,48,16,13709,6134,0,19843,96,eamc
824,prefill,20,64,47,17,13522,6599,0,20121,96,eamc
824,prefill,21,64,43,21,16007,8121,0,24128,96,eamc
824,prefill,22,64,41,23,8158,8934,0,17092,96,eamc
824,prefill,23,64,42,22,22329,8766,0,31095,96,eamc
824,prefill,24,64,45,19,12182,7397,0,19579,96,eamc
824,prefill,25,64,50,14,12754,5459,0,18213,96,eamc
824,prefill,26,64,46,18,13510,6952,0,20462,96,eamc
824,prefill,27,64,50,14,12495,5421,0,17916,96,eamc
824,prefill,28,64,48,16,9717,6808,0,16525,96,eamc
824,prefill,29,64,48,16,13577,7135,0,20712,96,eamc
824,prefill,30,64,47,17,16559,7964,0,24523,96,eamc
824,prefill,31,64,56,8,8907,3560,0,12467,96,eamc
824,prefill,32,64,46,18,20649,8056,0,28705,96,eamc
824,prefill,33,64,53,11,15727,5367,0,21094,96,eamc
824,prefill,34,64,53,11,13086,4924,0,18010,96,eamc
824,prefill,35,64,55,9,7907,4299,0,12206,96,eamc
824,prefill,36,64,54,10,12818,4443,0,17261,96,eamc
824,prefill,37,64,57,7,2913,3125,0,6038,96,eamc
824,prefill,38,64,57,7,9310,3246,0,12556,96,eamc
824,prefill,39,64,59,5,3960,2288,0,6248,96,eamc
832,prefill,0,64,43,21,9850,8248,0,18098,96,eamc
832,prefill,1,64,34,30,12859,11527,0,24386,96,eamc
832,prefill,2,64,24,40,16611,15358,0,31969,96,eamc
832,prefill,3,64,31,33,20796,12630,0,33426,96,eamc
832,prefill,4,64,39,25,22413,9892,0,32305,96,eamc
832,prefill,5,64,48,16,17319,6188,0,23507,96,eamc
832,prefill,6,64,49,15,10158,5763,0,15921,96,eamc
832,prefill,7,64,46,18,13051,7022,0,20073,96,eamc
832,prefill,8,64,50,14,8610,5477,0,14087,96,eamc
832,prefill,9,64,51,13,12053,4997,0,17050,96,eamc
832,prefill,10,64,47,17,18134,6691,0,24825,96,eamc
832,prefill,11,64,52,12,5106,4588,0,9694,96,eamc
832,prefill,12,64,54,10,8645,3845,0,12490,96,eamc
832,prefill,13,64,48,16,12658,6147,0,18805,96,eamc
832,prefill,14,64,50,14,15383,5405,0,20788,96,eamc
832,prefill,15,64,53,11,10042,4321,0,14363,96,eamc
